,pathogen-count,pathogen-aggr--log10p:flu,pathogen-aggr--log10p:hrv,pathogen-aggr--log10p:rsv,pathogen-aggr--log10p:piv3,pathogen-aggr--log10p:hucovNL63,pathogen-aggr--log10p:hucovOC43,pathogen-aggr--log10p:hucov229E,pathogen-aggr--log10p:sars2,pathogen-aggr--log10p:mers,mashup:0,mashup:1,mashup:2,mashup:3,mashup:4,mashup:5,mashup:6,mashup:7,mashup:8,mashup:9
NOL9,1.0,0.6423781672203045,4.096004368215304,2.723883010836456,0.9031942301772831,1.481881052856847,0.5657665263552291,2.4908647111208317,0.417255034308723,0.540413996275783,-3.093518193616621,-0.11387766322158775,-0.184907445229039,-0.03711790060672414,0.19499077898474004,-0.03716857900164592,0.15596907470111357,-0.2106004044953938,0.03280077804228776,0.13476406025400053
EIF6,4.0,1.3037981064612103,6.610550387319927,2.6908810680444413,1.3411589870109133,4.811155853453103,5.911651247711471,6.610550387319927,0.7563915390406435,1.3004824972954034,-3.0936897368156338,-0.11332250442029719,-0.24254683813007274,-0.07640588376764886,0.1680951201275147,0.0036418870039595713,0.25839405636437157,-0.33199230684122805,0.05958771550191358,0.1322826621278802
TAF1C,4.0,1.8656696463601874,6.610550387319927,2.6893066876566394,0.4679466614856382,4.642008012747914,6.61062125204749,6.1334291326002655,0.6517535661487662,1.6524120993894695,-3.041454170360848,-0.5744372944540389,0.2425628569729626,0.290237267861815,0.09189486459911836,0.08182550801793291,-0.2990010321235832,0.3158424884949759,0.08611162098016871,0.4157859280453654
ACTR2,3.0,0.8480174910268311,6.610550387319927,2.6462183654711833,1.5592168186406656,0.2748155213940181,3.1513737285145003,6.610550387319927,0.3300976351994044,1.1765274035182514,-2.925952415416838,0.9803804516852764,0.5328479499392641,-0.9097842484173306,0.36761921838504313,0.6456775383228961,-0.166063132967385,0.5388460795869108,-0.11579096081097132,1.036177658153525
TSEN2,3.0,0.780429733334889,6.610550387319927,2.5808376044151147,2.36718853276526,1.6008976389738403,4.712982498677898,3.1937453880660507,0.5804738044242309,1.7285648982763056,-3.1037368392987923,-0.07154791983818264,-0.13316077197804338,-0.020179982348973054,0.11519128817863475,0.008532908529623354,-0.036698248408822645,0.09670326636386309,-0.01887402476681092,-0.08505084019695108
RPP14,3.0,0.6299741364389474,6.610550387319927,2.560320009484373,0.6442229289535333,6.610479534153622,1.5304725208129863,6.1334291326002655,0.3969639437494784,2.6426508347311857,-3.080087021933653,-0.21236622754895892,-0.46229518077784354,-0.1470008405895991,0.3294987953444733,0.09523859050277746,0.477593379192783,-0.8190603910361183,0.1582710174775718,0.3456221948905958
ARFGEF2,1.0,2.4610661745460107,3.17935199218262,2.543983365182255,0.5017445982178268,1.2236402853465456,0.8904551991216533,0.7071239506911221,0.4060607668861145,0.31789167121157924,-3.095722450340566,0.046059065768942226,-0.09230988510517153,-0.06502778766224813,-0.019795099922498956,-0.06611037057436957,-0.028143346225212043,0.025922009948834392,0.021629141346566298,0.019331380302436318
ARPC2,3.0,1.4116279608795266,6.610550387319927,2.511266016060914,0.800738619822922,3.3859574557774406,1.3969964439289893,6.610550387319927,1.6552737820601398,2.2561587591656105,-2.9676862011163414,0.9239652806565036,0.37246488276744083,-0.7967638907064186,0.34611617226141994,0.6939388082770439,-0.08091378933486247,0.46998308247556436,-0.5514008868897783,1.1399058140571163
CDIPT,4.0,0.31462842145295683,6.610550387319927,2.426269947546433,1.8717623292308128,6.610479534153622,3.8663333767393153,4.902985768821967,1.609718591770337,0.7272545400230692,-3.0743236239470897,0.3355407833739086,0.047799747105568745,-0.10606569118484065,0.12982978658872554,0.19976423472462296,0.030801891238018162,0.0736111510657874,-0.07604800693823364,0.15590331818780728
UTP15,3.0,1.1827029772541116,3.3075761292003194,2.270948660249969,0.46956976415623775,3.824459195983232,1.1544926752495894,3.2370889746817904,1.5280778459857336,1.6368549336880904,-3.076590120280814,-0.2899625932858568,-0.5106429286647596,-0.12850969596150896,0.502341010430005,0.08256301874483717,0.4721845825651991,-0.8413858653598097,0.14786925503500548,0.34765583122139115
TTI1,3.0,0.296382300284226,3.6092591330470842,2.265896559378767,3.4831210282245646,3.608324046762704,2.3492846065257047,0.5694734613193593,0.5157998462363688,1.2819887331828628,-3.10350141478918,-0.014268831110102754,-0.06859380010904888,-0.024944030508482037,-0.007194318539980083,-0.06065504577691864,0.07593495425938716,0.045286000925813294,-0.024536137724688704,-0.01820900652535259
FNTA,2.0,0.3206665406204046,3.456739252409638,2.2561767783962496,0.6452770655510656,6.610479534153622,2.605916224321745,0.5928811459535764,0.8062633665303532,0.3099824424726649,-3.0790185222669777,0.10104957069457504,-0.04429687259268075,-0.018508564955435382,-0.033542707253589044,0.02700643361298301,-0.03899480141630916,0.026112441727003968,0.09867769358834837,-0.021644002278417784
LSG1,2.0,1.4908894058640838,4.126255194486281,2.229111185300175,0.47171335503894035,2.4439629825442637,1.6327559288647748,3.794308546420494,1.0473673602426274,0.6149322667579442,-3.1060344062055467,-0.014206304294064599,-0.10245123474096374,-0.029201937296920787,0.04723257807240807,-0.0795399145808595,0.07293822253546348,-0.012156155693834473,-0.0068504794265243476,0.013964868236030464
PWP1,1.0,0.906068416259291,3.8419090268144402,2.216618173111379,0.6837779625731844,0.3270067558210099,1.0957714836599215,2.0663001724628267,0.2038490674159841,0.38654480887611503,-3.1021459358043164,-0.029350965470361007,-0.06299449728891006,-0.02614245387753411,0.053145101352380805,-0.07346168242488414,0.026546101030337818,0.04147590053717134,0.04190466443213788,0.02765776497463816
FTSJ3,1.0,1.8384204704722091,4.134878251050763,2.077098161909655,2.1381908817329394,1.906333217772097,1.0069431160985507,2.3271819954338184,0.7646230775977632,0.5713071630975604,-3.0804170219597347,-0.2559299898817097,-0.4836836577626944,-0.12460486504160126,0.4491278521731071,0.05479933924226773,0.461359937559717,-0.7958220965023487,0.13997042022463782,0.35121429240801394
TTC1,1.0,0.37844250198191,3.3088742846213646,2.0513914501235635,0.8475587619410453,0.14316239859742474,0.9296665441469372,2.2508126951462746,0.44637180185000336,1.6333690674182892,-3.103686919998889,-0.012526486757308625,-0.08418855323632204,-0.04250396180455311,0.009621470830854234,-0.05285024722528501,0.020369374552987794,0.039343555561053005,-0.018797892816341387,-0.007936466347046223
NOP16,1.0,0.7632858350270696,3.214179191483382,2.014627423095619,1.1047211374786354,1.7299736776877066,2.3779518490807523,2.3031632694248363,0.9306279456914855,1.1588809663358872,-3.104299480076479,-0.028687308401641777,-0.10846567287752899,-0.025854261462983242,0.06307248584636956,-0.08043200763673933,0.07537114742889911,-0.03480191245042407,-6.496737900312155E-4,0.03864722674036951
WDR46,1.0,0.80849660106297,4.437362216658228,1.9286704131396575,0.6642814002856452,1.8191575853533175,0.7472197619049162,1.8399518604471246,0.4871289079606766,0.7872076038186865,-3.076026273676782,-0.2944484454247282,-0.5188247805646792,-0.13072270550730652,0.5093837434353963,0.0840502081058717,0.48206182862646435,-0.8588909107598209,0.15110653568495228,0.35599589488927585
RPP30,4.0,0.5225454646207478,6.610550387319927,1.916819995870023,0.9177174100875624,6.1333641834230015,2.1228130092139255,5.911580382983908,0.2614572590712149,4.115102723380607,-3.0786810514858525,-0.22339086472660272,-0.48227233664722324,-0.15179486225354047,0.3483127393605193,0.09517737631205672,0.49935256480433515,-0.8560016849749515,0.1646727925872183,0.3649251031556748
POLR1E,2.0,0.5078133235135467,3.4083344780744733,1.9145310301133283,0.5724003010751317,0.6034345348151007,1.934084331811408,5.569167364852782,0.6089589803288717,0.23332404485791436,-3.0550047457226253,-0.4834729355894865,0.10954876883290524,0.1927780769601211,0.13991023397478866,0.13497363932685522,-0.22755594664886458,0.3785516391191193,0.06325605223892154,0.3078940326051073
GNL3,1.0,0.82709246783849,5.288336153968809,1.8738361111941615,0.5641078769843462,1.4759935544426275,2.0209253282639366,0.9636506119681617,1.8392914277075707,0.3276135885693681,-3.0850515187350243,-0.1273646939851988,-0.06040892777767545,0.0010293078306803797,0.13596523160369287,-0.05204475398570058,0.11408808037503175,-0.2038586433914746,0.03850415881889572,0.12036532272948654
DDX52,2.0,0.8743809580674398,4.298794798000629,1.8185280070536927,0.47366072261015585,1.2866186742795087,1.8728303864001037,3.6109934816937677,0.1969459545849738,0.9307190680972993,-3.077005487387124,-0.2865591632209486,-0.5058357998893127,-0.1271289704517906,0.49920732357012804,0.08063302214092705,0.46595897715201023,-0.8296445770851878,0.1452520404124824,0.3421601069365575
TBK1,1.0,0.330015255794759,3.155553890779022,1.7981933570429782,0.42639744769549814,1.135566054592719,0.706526951843892,1.263858571209526,0.5045111668924925,0.4145267761769084,-2.983661232194892,-0.23297335279374443,0.42580436697536095,-0.21878882186089135,-0.25504073438882974,0.40169212152099154,0.33049148541894685,-0.22179487960135322,-0.14596101621284543,-0.16142664964580417
POP1,3.0,0.31568630648579893,5.3801035500333105,1.759051583966962,0.8586129451326626,4.997704317445066,4.143748552266776,2.021887989172343,0.3243132913005989,1.179353113643794,-3.0996837248435307,-0.06715692119566993,-0.16568618440869196,-0.04563720517927627,0.09169692818039579,-0.05332748626064207,0.1563536005951525,-0.16858240774500985,0.024787285930676868,0.11077738561056803
PELP1,2.0,0.9654229489490872,6.610550387319927,1.7554260271825646,0.47422981427547484,3.7189438954164964,2.5250702140071977,1.932074050318478,0.506374676766807,0.4055188992816285,-3.039562190293305,-0.13281272443586908,0.2532648848003557,0.025093242819019375,0.22913662495855305,0.09219763456554124,0.04809839835157793,-0.3325575207406928,0.026428893742245184,0.20164309283819637
MYH9,1.0,0.6351047423034213,3.5873043083965004,1.720492752398243,0.3505969838253369,0.7719848248982122,1.8844227688714772,0.42668736004515373,0.9308130748480904,0.7283938770508469,-3.020644063783203,0.3833980390515341,0.08850997186673357,-0.5328371242364869,-0.04252952864359852,0.026026201654675375,-0.2857604882306634,0.08983271411580708,0.6668081391941298,0.030786398752458786
CAP1,1.0,1.0026445686182135,3.407246047992286,1.6884792375519513,0.32686845868838776,1.7778560304993383,0.3259751988714684,1.7985482508782815,0.1858256809909977,1.1251519335263631,-3.075829455882366,0.17721453710580035,0.06134820859497126,-0.23970360262158594,0.08832587983163712,0.05157381922016542,-0.04815905165496005,0.158275348203577,0.11129612664349837,0.18522310228317243
LAS1L,1.0,0.5600380073295099,3.3680086347244274,1.6420651529995463,0.8382128812544767,0.505302876889263,1.7989854417866276,2.2415801831560205,1.1111187859711757,0.42796890682457644,-3.092249070184639,-0.1283689822347776,-0.18268358260729115,-0.03309615564725685,0.18996926129968164,-0.031750688730765135,0.158194620489535,-0.198643614469165,0.03053195435589594,0.15137751643807237
UVRAG,3.0,1.59889561432779,3.1970826735050255,1.6352426934287891,0.6215475885212506,5.496549806557988,0.28834458973789406,4.493278550756513,1.0289979915778196,0.46687387926272306,-3.0675869503051607,0.06648216703266199,-0.17296190974259207,-0.3380061973246951,-0.2857658372749846,-0.11003953835115443,-0.10010761576989632,-0.015795129874045324,-0.19521642215819535,0.19360058712689618
PI4KB,3.0,1.8078174938848461,6.610550387319927,1.6224023738910807,0.337223286360122,6.610479534153622,0.6644418119341389,0.38572515626784476,3.4831474491816468,1.701855513157578,-3.04820169910511,0.41583136298497086,0.09661431255897035,-0.24322001430372445,0.06994244233941409,0.2749835242225258,-0.05588034932015565,0.036410216579548405,0.10963332395295475,0.1540225418026521
RPP21,4.0,0.8932150907112469,6.610550387319927,1.6031732107312167,0.3228312122555375,6.610479534153622,6.61062125204749,6.610550387319927,0.25483148590952504,0.7364919085430096,-3.080087021933653,-0.21236622754895892,-0.46229518077784354,-0.1470008405895991,0.3294987953444715,0.09523859050277506,0.4775933791927964,-0.8190603910361022,0.1582710174776034,0.3456221948906233
GTF3C1,2.0,1.1343334327181855,3.9700888950875557,1.5977042193446838,0.5092691916510763,3.6109225562076506,2.489548828985435,0.9600705858914397,0.4530873568187575,0.1634690054559688,-3.085068237455372,-0.2306560473640106,-0.023009440156499035,0.10254013997540214,0.17053931279595397,0.01642581294160938,-0.13962677683517116,0.23331222287490733,-0.030073422536126604,0.05987498302930548
TOMM40,3.0,0.5038349082488551,3.3618403328573754,1.5933235916847825,6.1334291326002655,2.0732203915887655,0.7426574734948242,5.911580382983908,1.658486340129749,1.4705737160562171,-3.095939699014297,-0.013108939211903311,-0.134659972246623,-0.04601342639846069,-0.042958600017289926,-0.1497547315713021,0.09799776343823273,0.044097653617152004,-0.03760060485300112,-0.07648137668348153
PDPK1,2.0,0.9962712335280026,4.286265917080569,1.5823954645591018,0.4255982923462895,5.569102950972742,0.804626245182587,0.4376595442353956,0.9044122530812573,0.08067708861083847,-2.9724796209329174,0.3431195966566243,0.5690297692209146,-0.24659407879198098,-0.11849799318025515,0.5618721186481579,-0.002619822091409544,-0.2747660065800281,0.3197091628035835,-0.13785540873149218
ZBTB8OS,4.0,2.6130499138019507,4.977076988121062,1.5643626418572965,0.5769344366699052,6.1333641834230015,3.269977192487992,5.911580382983908,0.4453654937826748,2.878414802708551,-3.104338876339476,-0.01851045749618944,-0.0808031497451022,-0.020176959510446464,0.04193210394262907,-0.07064423713545538,0.02971442731610791,0.05628795658103818,-0.01475723547751682,-0.015913341178641134
POLR3K,4.0,1.2309376612084395,3.4370769735630637,1.5467887175617774,2.5381114736560275,6.610479534153622,6.61062125204749,5.288336153968809,0.3298191103607266,1.151557444025371,-3.0788435618812873,-0.29772068806362856,-0.006523184700938872,0.1430186272380719,0.22662353875223296,0.037458906404939186,-0.18516731268870584,0.2806353885838011,-0.03589723103783526,0.07885451826358103
RPP38,3.0,0.6366475546282784,4.503347060749082,1.544743897882048,1.3982115275817277,4.2780493123843994,1.735300207832854,3.6519873615778047,0.7915317697343827,1.9539961666997265,-3.080087021933653,-0.21236622754894346,-0.46229518077781295,-0.14700084058961932,0.32949879534448756,0.09523859050279468,0.4775933791927739,-0.8190603910360448,0.15827101747758562,0.3456221948906174
NUBP1,3.0,0.41814808897965106,6.1334291326002655,1.5150598705319718,0.5757719293040201,2.4953796408822106,5.179253550655825,3.747826844228466,1.4781822281701436,1.7007713012842267,-3.094269495046346,-0.11936907146829918,-0.0787347517702842,0.015263990068984998,-0.009515550897361598,-0.06806642784055572,0.06912396240093399,0.17671050508380315,-0.043907236372933055,0.07468894122643746
DHX33,3.0,1.364470622846301,6.610550387319927,1.5116608420724995,0.34870259828810074,4.534944480048179,2.705621964412759,5.656315751168226,1.9149592932578061,0.1873720062771109,-3.0987690255153173,-0.03677134653319052,-0.08501287585626834,-0.0477574957870842,0.059676278204356614,-0.039750074628984125,0.1257395777183153,-0.08311948206078794,0.005911540371804389,-0.0195445272422432
CEBPZ,1.0,1.1612890556086775,3.501648086800635,1.4885712156837747,0.7942544590573379,2.1452689827860576,2.794849790859819,2.4820523280047504,0.5196193219875312,1.121655796235158,-3.0870180214287126,-0.10278394174220848,0.08197900381409219,0.05317325088924478,-0.03889401067217902,-0.13683185908618356,-0.042022763920891465,-0.04011433421146526,-0.02234574299570356,0.09212838760397463
INCA1,1.0,1.0475462340346864,3.6332782762427476,1.4624831279604278,0.38654932491547056,0.39030956575658654,1.1745154608951514,1.4973134733791382,0.8252426236893393,0.4486799916208438,-3.0928627862039444,-0.044248208397086985,0.030885883824789892,-0.014663705250510096,-0.0236045247547972,-0.04868389027756423,0.03282394642664349,0.03733072981820367,-0.002653489980304515,0.06434010894205047
NOP14,1.0,0.5979804484627359,4.072732319189118,1.4345772425683014,0.4893879742108302,0.8230699155494945,2.2800227248045584,2.3226394606809118,0.7491410454007051,2.421419344333869,-3.073399073540045,-0.30668706754648617,-0.4998982464833477,-0.12288538360134137,0.5008457232190924,0.07636793083804683,0.47424208451457983,-0.8516723054718943,0.14783356172117476,0.3665576781173138
EXD3,1.0,1.011898325044924,3.928412529485023,1.4241773480626376,0.5993929434193104,0.2465012039423936,0.5299130715911669,0.4313759245747271,2.036760106858437,1.72020228245722,-3.10475323688935,-0.006520668942134441,-0.0538173404511298,-0.014199276211909905,0.028124458151621106,-0.09749204604998425,0.03401769628828278,0.03218486140507511,-0.017010745404746726,-0.025251324071759514
